OID_;Landslide;LONGITUDE;LATITUDE;DTM_merged;slope;LULC;profile_curvature;plan_curvature;dist_acc_road;dist_river;NDVI;rain;aspect
885;1;86446,7018;76097,2153;283,3374939;9,109407425;2;-0,865850627;-0,034155149;278,1726074;172,5340576;0,535081313;67,70606995;5
886;1;86554,7648;76099,6713;285,3660126;11,25227356;5;-0,296091571;-0,049206151;299,9549866;231,371994;0,396611593;67,70606995;5
887;1;81690,7026;74493,4624;306,1763458;3,461375237;2;-0,193963505;-0,110983096;31,19291115;4,123105526;0,381178589;70,73503113;6
888;1;103349,666;86837,1414;191,6693954;24,04728127;4;-0,40588741;0,102530159;13,03840446;453,0640106;0,479264902;66,78092957;4
889;1;103707,4608;87536,1482;141,6287537;26,42875481;5;1,736988068;0,051186942;10,63014603;31,82766151;0,323831171;66,78092957;2
890;1;99549,3384;86283,3794;183,1040649;5,555550575;2;-1,168462396;0,105287261;4;22,13594437;0,526313604;67,5172348;5
891;1;84922,7682;78734,9345;302,4075012;6,899621487;2;0,305560067;-0,65578559;29,9666481;14,86606884;0,412395059;70,71172333;2
892;1;72378,8663;86032,8697;289,1114502;39,50861359;2;-5,961046696;1,956175923;269,4828491;191,8462982;0,423247729;70,12542725;2
893;1;76464,3838;94019,7065;225,1039429;19,96064568;2;-1,889586806;-0,589364648;31;27,78488731;0,46383748;67,86808014;6
894;1;76262,6008;94670,2457;217,7805328;5,138888597;2;-0,405793354;-0,015956831;7,810249805;41,96418762;0,349303157;67,86808014;8
895;1;76536,0984;94840,0028;211,4212418;7,594300985;4;1,684032559;-0,067462014;11,24702406;37,65634155;0,425460434;67,86808014;8
896;1;81252,3599;96402,397;308,7250061;7,54196167;8;0,488997906;-0,753711522;43,86342621;410,2206726;0,475798551;69,44378662;7
897;1;83118,8532;97462,9861;263,9100037;3,558760881;5;0,019269033;-0,173363008;17,08800697;119,8603363;0,425793646;69,63050842;4
898;1;91776,5155;97962,4335;299,0337524;3,553917408;2;0,542802826;-0,049792513;9,326762676;143,1362915;0,481860354;67,16581726;6
899;1;91580,0373;97479,0973;275,8379211;17,54493237;2;1,470109761;0,644390762;33,52610779;45,27692413;0,522085043;67,16581726;7
900;1;97299,6636;97159,6729;191,5099945;11,17190361;2;0,614568949;-0,130317792;147,1223907;322,3554077;0,510493943;66,47146606;4
901;1;96047,1154;96521,119;293,0209351;6,086899281;2;0,246065691;-0,234642789;292,4790649;189,6944885;0,479508109;66,47146606;4
902;1;95366,6725;95922,8611;242,837677;20,75676727;2;1,067545444;-0,44801797;133,9290924;77,11679459;0,544213032;66,47146606;5
903;1;91365,6578;92669,2249;299,1600037;7,005117416;2;0,074150994;-0,37398389;954,6203613;8;0,50930073;67,34322357;3
904;1;87338,5998;89716,2613;333,125;11,68397474;2;0,046823489;0,096375391;157,90345;169,9867554;0,523326668;67,68489075;8
905;1;80066,1209;101617,0878;255,0859985;27,08017159;2;3,244705081;-0,65656817;112,8848953;60,20797348;0,490534984;68,95960236;6
906;1;80432,1938;101060,0594;279,9976196;19,58859253;2;-0,359674394;1,368891478;67,54257965;12,52996445;0,452783687;68,95960236;5
907;1;83638,1751;104053,8377;219,2618408;5,584066153;4;0,157739073;-0,147896037;93,34880829;100,6876373;0,492609729;68,72090149;7
908;1;67162,6884;87911,9927;323,8818817;13,13930893;2;0,881914198;-0,970926136;55,10898209;573;0,402799486;71,81765747;1
909;1;66961,5677;87871,1911;309,5918884;5,426829338;2;0,446379304;-0,088305019;57,77542877;641,5543823;0,245684357;71,81765747;8
910;1;67058,1436;87866,2099;328,3868866;18,88130188;2;0,246499121;0,77702108;52,20153427;625,2179565;0,344279439;71,81765747;8
911;1;65160,1748;85181,8771;294,5868835;21,84973907;2;2,627301455;-1,067314506;61,20457459;196,7256927;0,369288629;73,94590759;1
912;1;82517,3299;73934,4657;320,2031555;4,558820009;5;0,35326308;0,332680434;251,3344421;217,846283;0,104952627;70,73503113;6
913;1;83364,0197;73758,4213;316,1524048;1,370203972;5;0,018780267;-0,137150154;126,4911041;355,3603821;0,20882751;70,24025726;5
914;1;78004,4451;84444,0383;224,9659424;2,474791765;5;0,740816474;-0,027223911;34;272,0753632;0,410290469;69,1687851;7
915;1;70136,1501;83629,8328;264,3921509;8,482398033;2;0,061786439;0,261953488;70,21395874;30,5449791;0,36643887;72,47415161;7
916;1;76252,3839;73567,0079;267,1456909;0,520131081;5;0,03100055;-0,011710369;54,08327103;22,03382874;0,376556846;71,43333435;3
917;1;74572,6228;73972,2968;272,1949463;2,44383657;5;-0,015328711;0,039200988;273,4684753;159,0283051;0,270831075;71,43333435;3
918;1;73512,1804;110336,3724;291,875;42,54466248;2;-1,945230484;-1,787287354;62,93647766;84,43340302;0,39220256;71,63375854;7
919;1;89467,4519;94581,1232;230,3358688;10,92635345;2;-0,320827797;-0,554331869;4,123105526;18,41193295;0,556138291;67,34322357;8
920;1;90133,3134;94828,9043;268,8712006;16,34387493;2;-1,305607021;-0,184444681;7,810249805;219,9113464;0,484763962;67,34322357;8
921;1;86695,9835;85697,2196;349,5361023;21,00778961;2;0,043786997;0,304596007;64,73788834;269,0232239;0,524556914;67,631073;8
922;1;56421,4884;66053,7449;370,7937469;27,51574326;2;0,557183474;0,057530621;283,3231506;267,8647003;0,403473401;81,55903625;8
923;1;104488,1715;94666,9929;158,7581177;12,5694437;5;-0,649323583;-0,048447084;31,24099922;7,810249805;0,413314552;66,76016998;2
924;1;87014,4964;65878,6869;307,0224915;24,96660805;2;-2,373350859;0,298696458;33,54101944;725,9676514;0,446888931;68,2583313;4
925;1;95571,4429;99757,8155;172,6059418;8,739209175;2;-0,534208655;-0,14669016;16,97056198;48,16637802;0,392212823;66,47146606;2
926;1;94606,9579;91602,4795;344,3891144;17,74585342;2;0,75737825;-0,423405573;9,219544411;25,70973682;0,50490572;67,612854;8
927;1;74242;87011;259,5798492;29,34955978;5;-0,255630597;0,705155462;97,18538666;269,4373779;0,423496599;68,57514191;3
928;1;62181;81033;316,4378815;2,943732262;5;0,507347733;-0,14395088;177,0974274;226,2089767;0,303217801;76,71623993;7
929;1;78814;74761;268,7424164;50,77350998;5;-2,88784647;-3,883771539;140,6502533;99;0,377233604;70,72486115;8
930;1;84700;80373;331,4807892;8,05313015;5;0,040804401;-0,032934075;72,4016571;148,0016861;0,219187076;70,71172333;5
931;1;84975;80041;322,1520538;11,32252502;8;-0,882414013;-0,082629353;61,35144806;200,5766678;0,54509225;70,71172333;1
932;1;76165;90647;220,7639847;3,642320395;5;0,64134407;-0,184835725;19,76103687;114,01754;0,321971602;67,86808014;8
933;1;74705;87562;346,8109436;18,48713493;2;-3,786328316;-0,280173466;136,9762726;293,4987335;0,495634501;68,57514191;4
934;1;74408;87104;237,9898529;2,674584627;5;-0,39887768;0,06227904;31,82766151;138,7533722;0,311984979;68,57514191;4
935;1;69733;89215;303,7250977;11,45448303;5;0,976079017;-0,216051988;30,08321762;914,5083313;0,361802861;71,01271057;7
936;1;75742;105243;214,0972672;50,36798477;2;4,865342617;-0,160585523;41,1096077;63,78871536;0,398879799;70,36228943;9
937;1;63306;114199;406,3319702;30,64155388;5;-3,175302386;-1,656150341;71,11608505;295,280365;0,313412461;75,77768707;8
938;1;67163;131899;429,3060761;14,67997837;4;1,090696037;-1,481013775;172,2846527;30,08321762;0,25943009;79,99971771;5
939;1;58838;115289;348,3859863;26,87977982;2;-1,288367152;0,62712732;4,242640495;21,21320343;0,308503967;80,38870239;2
940;1;97394;75675;191,5249939;18,36990929;4;-0,442690775;0,078177083;203,0196991;261,7479553;0,366612462;66,44816589;4
941;1;95234;73658;174,6710052;32,1244812;4;-0,73834002;0,254870385;79,11379242;145,0275803;0,479101439;66,44816589;4
942;1;97761;76916;204,72155;19,13149643;2;-0,162962649;1,016413867;128;156,8327103;0,529391435;67,65381622;2
943;1;93692;67469;165,9312515;9,019216537;4;0,368837133;0,001338787;60,21627808;230,8603516;0,432186313;65,52669525;4
944;1;77452;77449;264,026413;8,315543175;5;0,704123706;0,017929132;85,60957336;219,5290375;0,276994542;70,60960388;4
945;1;93932;67663;164,4760284;10,73936844;5;0,179216571;0,142617971;19,7230835;389,0931702;0,407889377;65,52669525;4
946;1;94054;67876;179,9687576;10,26015377;5;-0,250495136;-0,46623899;51,03917694;308,068985;0,40411896;65,52669525;3
947;1;79654;71647;308,5123444;28,23390198;5;-2,862306476;0,602862448;67,88224792;396,8437958;0,448945545;70,16426849;4
948;1;86512;64978;256,0412445;27,81332588;2;0,047427107;0,698368877;607,9757385;440,97789;0,459800101;68,2583313;4
949;1;69842;124415;372,8625031;25,13023376;5;-0,61289981;0,068063539;7,211102486;122,3662415;0,315242015;76,32598877;1
950;1;68229;61029;378,2087402;5,446285725;2;0,490867466;-0,701582968;33,17371559;1586,375244;0,509208853;75,81681061;2
951;1;76291;82125;303,4881134;26,79530716;2;-0,245175026;0,843069762;311,8894043;256,8696136;0,389181201;70,2100296;4
952;1;76446;82042;255,7459946;11,04970932;5;0,551315337;-0,370112896;138,1918945;194,4260635;0,23890261;70,2100296;3
953;1;82725;111072;230,2612534;64,39021301;5;-11,64698792;4,64680481;23,2916069;41,67733383;0,293784125;72,01808166;2
954;1;84067;110426;0;0;0;0;0;0;0;0;0;0
955;1;88430;96068;313,0757599;1,591076255;5;0,003576403;-0,137271121;21,02379608;178,4810944;0,553774472;68,82189178;5
956;1;89324;95441;262,1539764;23,72882843;2;0,207674101;0,592700422;7,936253786;27;0,50348609;67,16581726;5
957;1;88118;69589;246,1363602;20,89746666;4;-0,71334973;-0,193696178;649,0242615;94,1116333;0,511210376;68,48262787;1
958;1;88056;69554;260,5647888;20,40641403;2;-0,098986741;0,496780843;657,339325;34,01470184;0,486988642;68,48262787;3
959;1;92917;64114;235,1549988;13,85613346;2;0,195623837;0,02509777;728,461731;192,800415;0,511611576;65,64237213;5
960;1;72418;94983;228,7887497;35,67171478;5;0,83455953;-0,198018588;27,59495449;221,2170868;0,452902724;68,34123993;4
961;1;71492;131158;442,2637634;33,72596741;5;-0,013464314;0,74353078;63,70631409;82,64986038;0,289453318;80,66963196;8
962;1;76327;89035;238,2412567;17,23850632;2;-1,499213874;0,568144709;51,21024895;176,2824402;0,470650751;68,57514191;6
963;1;85155;76425;337,90625;9,537670136;4;-0,548992842;-0,051081171;78,74642944;374,3921814;0,463975779;70,24025726;6
964;1;86389;75996;276,1139984;10,98221779;5;0,189086355;-0,015643675;354,0120087;57,19263268;0,382041231;67,70606995;4
965;1;68050;84272;254,2621918;9,57677269;5;1,064946175;-0,902793348;170,1558075;47,41835022;0,362786307;72,47415161;8
966;1;85085;79911;328,6775208;2,838478804;5;-0,359920859;-0,277506739;7,07106781;292,637146;0,376003212;70,71172333;5
967;1;77854;75263;267,4325409;48,31534958;5;-0,153135888;0,970743001;13;73,71905136;0,266194392;70,72486115;4
968;1;59135;107859;326,9516296;19,40394211;5;1,2224828;-0,011274896;47,090271;180,4023285;0,335044955;77,92923737;4
969;1;77389;77789;276,1387482;10,29517841;2;0,392095923;-0,368310332;167,2602692;213,474823;0,372655391;70,60960388;2
970;1;79744;76575;301,7667084;31,79496956;5;0,145685554;-0,471090689;17,46424866;685,5155029;0,378773564;70,72486115;7
971;1;89477;67272;261,9081573;16,46231842;2;-0,835366756;-0,389782995;111,8033981;31,62277603;0,476487107;67,5437851;2
972;1;70563;59501;289,9804993;7,088213921;5;0,189112961;-0,35272564;13;90,07774353;0,28185268;75,81681061;7
973;1;71396;60646;330,2112427;11,54124928;2;-0,057590554;0,266762346;442;624,43573;0,490821584;74,59830475;6
974;1;83661;93995;288,6937103;41,62730789;5;-0,095949339;0,526498467;11;64,76110077;0,40785925;68,95240021;7
975;1;77207;86715;245,0968704;7,174390316;5;0,567840338;-0,145627931;121,3960495;176,9194717;0,333275127;70,19293976;7
976;1;77130;86868;240,7993774;18,46260643;5;0,262361042;0,534353882;87,29833984;135,1628723;0,335701771;70,19293976;5
977;1;85715;71403;287,6812439;10,23049545;4;0,187659606;0,35048759;7;454,526123;0,423066154;69,61539459;2
978;1;87136;71579;242,6187973;4,38999033;4;0,112206895;-0,120598741;4,242640495;412,9352264;0,611533263;68,48262787;3
979;1;82525;104688;250,6985321;17,14908218;2;0,86097917;-0,70582059;186,7538452;435,5312805;0,53389343;69,23997498;4
980;1;82407;104558;209,1725006;14,15137959;4;0,627208322;-0,625035733;87,55569458;305,9779358;0,496655115;69,23997498;5
981;1;84524;94201;305,7589264;38,97014618;4;0,510058105;-0,840021998;7,615773201;15,4106164;0,479613173;68,95240021;5
982;1;64458;67581;314,0605469;0,999314666;5;-0,034561517;-0,000635207;203,1821823;281,5057678;0,30570621;77,46638489;2
983;1;62252;63619;339,0775146;3,149957895;5;-0,1007764;0,017982302;4;393,338913;0,380430048;77,987854;3
984;1;87038;90042;284,9725037;16,34538269;5;0,414481983;0,667096615;11;38;0,340921301;67,68489075;7
985;1;63454;65217;340,0687408;3,617615938;5;-0,522306561;0,623534948;4;607,3771362;0,293379096;77,987854;3
986;1;63486;65978;356,6014709;5,539640427;5;0,136717197;0,111950926;17,59214687;176,8869629;0,301690939;77,987854;9
987;1;88645;99926;336,8557281;17,4035511;5;-1,984429479;-0,560586482;24;71;0,382491395;68,83135223;7
988;1;90512;102723;0;0;0;0;0;0;0;0;0;0
989;1;74317;97826;211,2299957;26,21663475;5;0,576883823;-0,071531978;62,36184692;364,4852448;0,504121733;67,96497345;4
990;1;70516;76546;293,2200012;2,228114367;5;0,046836521;0,013349663;2,828427076;164,128006;0,286556822;74,13686371;8
991;1;89363;103504;181,0221787;27,52378845;2;0,758505225;0,073720114;8;36;0,48703846;67,9466095;9
992;1;57834;67723;335,2157288;31,14648056;2;0,444827959;-0,679700762;655,7716675;130,6005249;0,500291454;78,44406891;2
993;1;88566;83891;254,9562531;17,00503349;5;-1,468008995;-0,407847688;13,45362377;5,656854153;0,347421196;67,631073;2
994;1;74008;86868;326,0510712;30,52453804;2;-1,578305423;0,123792291;43,16247749;462,7747803;0,472679204;68,57514191;3
